ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6341424,HP430073,07/02/2008 03:00:00 PM,073XX S STEWART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0731,007,17,69,07,1174893,1856363,2008,02/04/2016 06:33:39 AM,41.761245409,-87.634565067,"(41.761245409, -87.634565067)"
6341425,HP430033,06/24/2008 12:00:00 PM,059XX N AVONDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1612,016,41,10,14,1130367,1939257,2008,02/04/2016 06:33:39 AM,41.989595393,-87.79585679,"(41.989595393, -87.79585679)"
6341426,HP430059,07/02/2008 10:55:00 PM,006XX W 111TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2233,022,34,49,26,1173849,1831264,2008,02/04/2016 06:33:39 AM,41.692393516,-87.639133252,"(41.692393516, -87.639133252)"
6341427,HP430062,07/02/2008 03:00:00 PM,049XX S KOMENSKY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0815,008,14,57,06,1150196,1871646,2008,02/04/2016 06:33:39 AM,41.803699233,-87.724685786,"(41.803699233, -87.724685786)"
6341428,HP430081,07/02/2008 09:30:00 PM,061XX S KIMBARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0314,003,20,42,26,1185696,1864558,2008,02/04/2016 06:33:39 AM,41.783485589,-87.594713712,"(41.783485589, -87.594713712)"
6341430,HP430001,07/02/2008 09:22:00 AM,015XX W 49TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0931,009,20,61,07,1167080,1872242,2008,02/04/2016 06:33:39 AM,41.804989946,-87.662746433,"(41.804989946, -87.662746433)"
6341431,HP430046,07/02/2008 10:05:00 PM,021XX N MELVINA AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,true,false,2512,025,29,19,24,1134726,1913633,2008,02/04/2016 06:33:39 AM,41.919204334,-87.780431431,"(41.919204334, -87.780431431)"
6341432,HP430123,07/02/2008 08:00:00 PM,010XX N OAKLEY BLVD,0810,THEFT,OVER $500,STREET,false,false,1312,012,32,24,06,1160879,1907092,2008,02/04/2016 06:33:39 AM,41.900752442,-87.68452338,"(41.900752442, -87.68452338)"
6341434,HP430140,07/02/2008 10:25:00 PM,054XX S MICHIGAN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0232,002,3,40,03,1178082,1868966,2008,02/04/2016 06:33:39 AM,41.795757659,-87.622495386,"(41.795757659, -87.622495386)"
6341435,HP430131,07/03/2008 12:00:00 AM,014XX N ROCKWELL ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1423,014,26,24,18,1158812,1909449,2008,02/04/2016 06:33:39 AM,41.907262889,-87.692050894,"(41.907262889, -87.692050894)"
6341436,HP430177,07/01/2008 04:00:00 PM,028XX E 80TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0422,004,7,46,07,1196676,1852477,2008,02/04/2016 06:33:39 AM,41.750068649,-87.55485894,"(41.750068649, -87.55485894)"
6341439,HP430258,07/03/2008 12:00:00 AM,080XX S WOODLAWN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0411,004,8,45,06,1185608,1851966,2008,02/04/2016 06:33:39 AM,41.748934054,-87.595432402,"(41.748934054, -87.595432402)"
6341440,HP430189,07/02/2008 06:30:00 PM,024XX W 65TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,0832,008,15,66,20,1161060,1861484,2008,02/04/2016 06:33:39 AM,41.775595332,-87.685122786,"(41.775595332, -87.685122786)"
6341441,HP430181,07/03/2008 12:55:00 AM,016XX N FAIRFIELD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,1421,014,1,24,26,1157784,1910846,2008,02/04/2016 06:33:39 AM,41.911117398,-87.695789053,"(41.911117398, -87.695789053)"
6341442,HP430267,07/03/2008 12:00:00 AM,034XX N MARSHFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,1924,019,32,6,06,1164708,1922985,2008,02/04/2016 06:33:39 AM,41.944283484,-87.670007685,"(41.944283484, -87.670007685)"
6341443,HP429489,07/02/2008 04:25:00 PM,040XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,OTHER,false,false,2322,019,46,3,06,1168870,1927285,2008,02/04/2016 06:33:39 AM,41.955993453,-87.654584907,"(41.955993453, -87.654584907)"
6341444,HP429541,04/25/2008 11:00:00 PM,041XX N MARINE DR,0810,THEFT,OVER $500,RESIDENCE,false,false,2323,019,46,3,06,1171273,1927406,2008,02/04/2016 06:33:39 AM,41.956272914,-87.64574741,"(41.956272914, -87.64574741)"
6341445,HP429558,07/02/2008 05:30:00 PM,034XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2331,019,44,6,06,1171280,1923300,2008,02/04/2016 06:33:39 AM,41.945005756,-87.645842759,"(41.945005756, -87.645842759)"
6341446,HP430274,07/02/2008 12:00:00 AM,072XX S HONORE ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0735,007,17,67,06,1165272,1856668,2008,02/04/2016 06:33:39 AM,41.762291421,-87.669818182,"(41.762291421, -87.669818182)"
6341447,HP408094,06/21/2008 02:17:00 PM,046XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,false,false,2312,019,46,3,14,1168786,1930809,2008,02/04/2016 06:33:39 AM,41.965665255,-87.654791122,"(41.965665255, -87.654791122)"
6341449,HP428990,07/02/2008 11:40:00 AM,046XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,2312,019,46,3,08B,1168782,1931175,2008,02/04/2016 06:33:39 AM,41.966669657,-87.654795172,"(41.966669657, -87.654795172)"
6341450,HP429370,07/01/2008 04:00:00 PM,007XX W BITTERSWEET PL,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2323,019,46,3,14,1170677,1927187,2008,02/04/2016 06:33:39 AM,41.955685072,-87.647944878,"(41.955685072, -87.647944878)"
6341452,HP429538,07/01/2008 06:55:00 AM,041XX N MARINE DR,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2323,019,46,3,08B,1171273,1927406,2008,02/04/2016 06:33:39 AM,41.956272914,-87.64574741,"(41.956272914, -87.64574741)"
6341453,HP429928,07/02/2008 09:15:00 PM,041XX N KENMORE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,true,2322,019,46,3,26,1168422,1927777,2008,02/04/2016 06:33:39 AM,41.957353244,-87.65621756,"(41.957353244, -87.65621756)"
6341454,HP430278,07/02/2008 08:15:00 PM,041XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1732,017,39,16,06,1148252,1926266,2008,02/04/2016 06:33:39 AM,41.953620328,-87.730408248,"(41.953620328, -87.730408248)"
6341455,HP430156,07/03/2008 12:05:00 AM,027XX W LE MOYNE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1423,014,26,24,03,1157655,1909856,2008,02/04/2016 06:33:39 AM,41.908403388,-87.696289967,"(41.908403388, -87.696289967)"
6341456,HP430217,07/03/2008 01:09:00 AM,015XX N ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,true,false,1433,014,1,24,05,1165447,1910253,2008,02/04/2016 06:33:39 AM,41.909330415,-87.667654761,"(41.909330415, -87.667654761)"
6341458,HP429964,05/30/2008 12:00:00 AM,081XX S EAST END AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0414,004,8,45,26,1189015,1851244,2008,02/04/2016 06:33:39 AM,41.746871961,-87.582971131,"(41.746871961, -87.582971131)"
6341459,HP429278,06/28/2008 10:00:00 PM,074XX S PERRY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0731,007,6,69,08A,1176683,1855624,2008,02/04/2016 06:33:39 AM,41.75917742,-87.628026821,"(41.75917742, -87.628026821)"
6341462,HP430303,07/03/2008 04:30:00 AM,101XX S SANGAMON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,022,34,73,07,1171771,1837585,2008,02/04/2016 06:33:39 AM,41.709785019,-87.646556594,"(41.709785019, -87.646556594)"
6341463,HP430320,07/02/2008 10:30:00 PM,054XX W RICE ST,0810,THEFT,OVER $500,STREET,false,false,1524,015,37,25,06,1139872,1905135,2008,02/04/2016 06:33:39 AM,41.895792239,-87.761732167,"(41.895792239, -87.761732167)"
6341464,HP430315,07/03/2008 12:00:00 AM,029XX N SHEFFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1932,019,44,6,06,1169099,1919860,2008,02/04/2016 06:33:39 AM,41.935613969,-87.653959405,"(41.935613969, -87.653959405)"
6341465,HP430331,07/03/2008 12:00:00 AM,080XX S DOBSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0631,006,8,44,07,1184622,1851863,2008,02/04/2016 06:33:39 AM,41.748674558,-87.599048654,"(41.748674558, -87.599048654)"
6341466,HP430336,07/03/2008 12:00:00 AM,013XX W GREENLEAF AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2423,024,49,1,14,1166164,1947082,2008,02/04/2016 06:33:39 AM,42.010375373,-87.663963988,"(42.010375373, -87.663963988)"
6341468,HP429660,07/01/2008 05:00:00 PM,008XX N WOOD ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,1322,012,1,24,06,1164238,1905915,2008,02/04/2016 06:33:39 AM,41.897452294,-87.672218892,"(41.897452294, -87.672218892)"
6341469,HP430359,06/21/2008 12:00:00 PM,084XX S THROOP ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0613,006,21,71,11,1169133,1848742,2008,02/04/2016 06:33:39 AM,41.740458809,-87.655895806,"(41.740458809, -87.655895806)"
6341470,HP430345,07/02/2008 09:00:00 PM,015XX W FILLMORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1231,012,2,28,14,1166441,1895382,2008,02/04/2016 06:33:39 AM,41.868502063,-87.664429113,"(41.868502063, -87.664429113)"
6341471,HP430360,07/03/2008 12:00:00 AM,065XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0321,003,20,42,06,1180700,1861743,2008,02/04/2016 06:33:39 AM,41.775877264,-87.613117017,"(41.775877264, -87.613117017)"
6341472,HP430366,07/02/2008 10:00:00 PM,022XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0331,003,5,43,14,1192264,1858985,2008,02/04/2016 06:33:39 AM,41.768035528,-87.570814751,"(41.768035528, -87.570814751)"
